driver,Drive,Stimulus,Fase,Heart.Rate_mean,Perinasal.Perspiration_mean,Breathing.Rate_mean,Time_max,Palm.EDA_mean,Risultato_HR,Risultato_PP,Risultato_BR
T047,5,0,fase1_Drive5,84.34444444444445,0.009489836,14.791111111111112,0:01:30,92.36681222222222,-1.221212121212119,0.0032227191489898983,-2.2232828282828283
T047,5,1,fase2_Drive5,82.5578231292517,0.008754586074829932,17.359863945578233,0:03:57,99.07572721088435,-3.007833436404866,0.0024874692238198307,0.3454700061842928
T047,5,0,fase3_Drive5,84.96138996138995,0.008363704598455599,16.944787644787645,0:08:16,102.42870077220078,-0.6042666042666127,0.0020965877474454974,-0.0696062946062952
T047,5,1,fase4_Drive5,84.57516339869281,0.009286995921568626,17.274509803921568,0:10:49,104.72292222222222,-0.9904931669637591,0.003019879070558525,0.26011586452762714
T047,5,0,fase5_Drive5,84.90647482014388,0.007833463330935252,16.484892086330937,0:13:08,95.56928633093526,-0.6591817455126829,0.0015663464799251505,-0.5295018530630031
T047,6,0,fase1_Drive6,87.36065573770492,0.007161175147540983,14.69672131147541,0:02:02,106.27045,1.7949991720483496,0.000894058296530882,-2.3176726279185313
T047,6,3,fase2_Drive6,87.74545454545455,0.007404923745454546,18.257575757575758,0:04:47,98.19205696969696,2.179797979797982,0.0011378068944444446,1.2431818181818173
T047,6,0,fase3_Drive6,88.3375,0.006809951808333333,17.388333333333332,0:08:47,101.60666124999999,2.771843434343438,0.0005428349573232318,0.37393939393939135
T047,6,3,fase4_Drive6,85.86092715231788,0.007276100205298014,18.08543046357616,0:11:18,99.71308940397351,0.2952705866613172,0.0010089833542879121,1.0710365241822188
T047,6,0,fase5_Drive6,85.7258064516129,0.007087984879032258,19.63225806451613,0:13:22,96.95992983870968,0.16014988595632929,0.0008208680280221564,2.617864125122189
T047,7,0,fase1_Drive7,86.76744186046511,0.005873186220930232,14.995348837209301,0:01:26,96.25111162790698,1.2017852948085448,-0.00039393063007986916,-2.0190451021846396
T047,7,5,fase2_Drive7,87.26490066225166,0.0065551363377483445,17.143046357615894,0:03:57,88.93969735099337,1.6992440965950948,0.00028801948673824306,0.12865241822195372
T047,7,0,fase3_Drive7,87.02743902439025,0.006232406283536585,17.18628048780488,0:09:25,89.99697835365853,1.4617824587336798,-3.471056747351639e-05,0.17188654841093864
T047,7,5,fase4_Drive7,88.06201550387597,0.006638675465116279,16.59767441860465,0:11:34,87.5990992248062,2.4963589382194016,0.0003715586141061775,-0.41671952078928953
T047,7,0,fase5_Drive7,87.81531531531532,0.006744894283783783,16.89009009009009,0:15:16,89.54030315315315,2.2496587496587495,0.0004777774327736819,-0.12430384930384974
T050,4,0,loaded_drive_ND_Drive4,88.87858347386172,0.006879699360876897,19.367284991568294,0:12:47,268.19986391231026,,,
T050,5,0,fase1_Drive5,93.24324324324324,0.009569957837837838,18.57162162162162,0:01:14,185.56020945945946,4.364659769381518,0.0026902584769609404,-0.7956633699466735
T050,5,1,fase2_Drive5,96.28846153846153,0.011620136935897436,15.742307692307694,0:03:50,202.46622179487179,7.409878064599809,0.004740437575020538,-3.6249772992605998
T050,5,0,fase3_Drive5,97.35064935064935,0.01018642662987013,17.216883116883118,0:06:26,527.9278688311688,8.472065876787624,0.003306727268993233,-2.1504018746851763
T050,6,0,fase1_Drive6,91.73469387755102,0.009504646244897958,19.142857142857142,0:01:19,310.3446918367347,2.8561104036893,0.0026249468840210607,-0.2244278487111515
T050,6,3,fase2_Drive6,95.21604938271605,0.011453440666666667,14.87962962962963,0:04:01,219.60327839506172,6.337465908854327,0.0045737413057897695,-4.487655361938664
T050,6,0,fase3_Drive6,94.16822429906541,0.009115734196261683,17.622429906542056,0:07:35,199.6408696261682,5.289640825203691,0.0022360348353847852,-1.7448550850262379
T050,6,3,fase4_Drive6,99.70700636942675,0.011596314286624203,14.510191082802548,0:10:12,269.63177515923564,10.828422895565026,0.004716614925747306,-4.857093908765746
